epoch,train_rec,train_con,rec_loss,con_loss,concept_mae,baseline_mae,topk_mae,topk_recovery,topk_corr,hr,ndcg,mrr
82,5.405820836623509,0.17610729144265255,6.007682800292969,0.18411125987768173,0.05299206078052521,0.04690159112215042,0.13560548424720764,0.9035922884941101,0.605322539806366,"{5: 0.20711920529801325, 10: 0.295364238410596, 20: 0.41026490066225163}","{5: 0.13986956362692726, 10: 0.16828616312797495, 20: 0.19725321586558361}",0.1443608669255743
83,5.4052292734384535,0.1759982740196089,6.021377801895142,0.18392712622880936,0.05285339429974556,0.04690159112215042,0.1359156370162964,0.9037502408027649,0.6041312217712402,"{5: 0.20364238410596028, 10: 0.29254966887417216, 20: 0.39983443708609273}","{5: 0.13710879900597578, 10: 0.16561464221272248, 20: 0.19266723733864083}",0.1417279931883149
84,5.40609821776549,0.17592657649268706,6.009778261184692,0.18364901095628738,0.05250157415866852,0.04690159112215042,0.13596543669700623,0.9039337038993835,0.6040734052658081,"{5: 0.20678807947019867, 10: 0.2912251655629139, 20: 0.40298013245033115}","{5: 0.13960039757734893, 10: 0.16685129633012985, 20: 0.19502383099486495}",0.14373690371481787
85,5.404210726420085,0.17577746408060194,6.00711727142334,0.18408583849668503,0.05301384627819061,0.04690159112215042,0.13577872514724731,0.9035000801086426,0.6076351404190063,"{5: 0.20695364238410596, 10: 0.2933774834437086, 20: 0.40364238410596026}","{5: 0.13914108781625104, 10: 0.16699820006920013, 20: 0.19480038068152422}",0.14320345240712956
86,5.405078959465027,0.17574873780831696,6.014296531677246,0.1839795634150505,0.0529228113591671,0.04690159112215042,0.13583947718143463,0.9055588841438293,0.604660153388977,"{5: 0.20612582781456953, 10: 0.29188741721854305, 20: 0.4}","{5: 0.1379913582707083, 10: 0.16556595050735978, 20: 0.19286412119075952}",0.14189992235196347
87,5.405530894796054,0.1756978861987591,6.005687952041626,0.1835487335920334,0.052382659167051315,0.04690159112215042,0.1351255476474762,0.9051650166511536,0.60886150598526,"{5: 0.20645695364238412, 10: 0.2950331125827815, 20: 0.4059602649006622}","{5: 0.13939791041494207, 10: 0.1679076036870085, 20: 0.19589180851614238}",0.1439499861357228
88,5.403579906622569,0.17562021752819418,6.032363653182983,0.183648981153965,0.0525265596807003,0.04690159112215042,0.13524922728538513,0.9043278098106384,0.6094728708267212,"{5: 0.20596026490066224, 10: 0.28807947019867547, 20: 0.4051324503311258}","{5: 0.1396518025177204, 10: 0.16603682562215438, 20: 0.19562888745440551}",0.1440456314592172
89,5.404910272359848,0.17551552215591074,6.001041412353516,0.18337120115756989,0.0522322952747345,0.04690159112215042,0.13558609783649445,0.9031612277030945,0.609390914440155,"{5: 0.2052980132450331, 10: 0.2897350993377483, 20: 0.40496688741721854}","{5: 0.1389121352442053, 10: 0.1661564959595535, 20: 0.19530779604880225}",0.14358067796719784
90,5.403519786397616,0.17552181603387,6.042487621307373,0.18390557169914246,0.052807509899139404,0.04690159112215042,0.13460314273834229,0.9076070785522461,0.6093534231185913,"{5: 0.20430463576158941, 10: 0.2890728476821192, 20: 0.39917218543046357}","{5: 0.13792888818197693, 10: 0.16518792158720508, 20: 0.19289953977066948}",0.14224827747471286
91,5.403686161835989,0.1753849771494667,6.018169164657593,0.18327094614505768,0.0521559864282608,0.04690159112215042,0.13563059270381927,0.9037104249000549,0.6094109416007996,"{5: 0.20264900662251656, 10: 0.29387417218543044, 20: 0.4009933774834437}","{5: 0.13784597030538598, 10: 0.16722018008200537, 20: 0.19421545369735616}",0.14338717429053704
92,5.405041310191154,0.17526597768689195,6.014805316925049,0.18345903605222702,0.05228555202484131,0.04690159112215042,0.13419421017169952,0.9047167301177979,0.6135299205780029,"{5: 0.20629139072847683, 10: 0.2956953642384106, 20: 0.4054635761589404}","{5: 0.13922204023954884, 10: 0.16782519612091268, 20: 0.19544976847061257}",0.1436268888561931
93,5.404452590147654,0.17522404845803977,6.01980447769165,0.1831960827112198,0.052027538418769836,0.04690159112215042,0.1347450613975525,0.9057325124740601,0.6121841073036194,"{5: 0.20513245033112582, 10: 0.2915562913907285, 20: 0.40480132450331124}","{5: 0.1401314438573572, 10: 0.16798757085737015, 20: 0.19653129830265675}",0.14532718279503828
94,5.403443285822869,0.17517521732176344,6.031516075134277,0.18311136960983276,0.051882751286029816,0.04690159112215042,0.134541317820549,0.9050963521003723,0.6134032607078552,"{5: 0.201158940397351, 10: 0.2902317880794702, 20: 0.39834437086092717}","{5: 0.1367030263736548, 10: 0.16535849665963887, 20: 0.19258166180541184}",0.14218626211810587
95,5.403957764307658,0.1750796421741446,6.009230375289917,0.18310293555259705,0.051917631179094315,0.04690159112215042,0.13434761762619019,0.9058828949928284,0.6136015057563782,"{5: 0.20943708609271522, 10: 0.29205298013245035, 20: 0.40397350993377484}","{5: 0.13984400768153715, 10: 0.16630072183166908, 20: 0.19452536374527887}",0.14279839724104926
96,5.403402302662531,0.17504521344477933,6.026695489883423,0.18304108083248138,0.05191517248749733,0.04690159112215042,0.13388627767562866,0.9069161415100098,0.6140074729919434,"{5: 0.203476821192053, 10: 0.2900662251655629, 20: 0.4013245033112583}","{5: 0.13729996839106479, 10: 0.16516704938269608, 20: 0.19313014958867963}",0.14192394736586816
97,5.403139333923658,0.17494845086087782,6.003819465637207,0.1827770322561264,0.051586609333753586,0.04690159112215042,0.13535481691360474,0.9018294811248779,0.613294780254364,"{5: 0.20612582781456953, 10: 0.2915562913907285, 20: 0.4043046357615894}","{5: 0.13925319949522713, 10: 0.1668327786275093, 20: 0.1952909103292503}",0.14378091167929946
98,5.4026111950476965,0.17483296565090617,6.026360034942627,0.18278402090072632,0.0515935942530632,0.04690159112215042,0.1342100352048874,0.9085215330123901,0.6124082207679749,"{5: 0.20463576158940397, 10: 0.2889072847682119, 20: 0.40298013245033115}","{5: 0.13783493041992187, 10: 0.16487707681213784, 20: 0.19362711116967612}",0.14208438696450745
99,5.401525363326073,0.174767945955197,6.022136449813843,0.1828594133257866,0.05171702802181244,0.04690159112215042,0.13372476398944855,0.9085376858711243,0.61591637134552,"{5: 0.2054635761589404, 10: 0.28807947019867547, 20: 0.40066225165562913}","{5: 0.1382129189194433, 10: 0.16487473746798686, 20: 0.19326239074302826}",0.14225286016401076
100,5.4035768469174705,0.17476391323531668,6.004663705825806,0.18252205848693848,0.05136299133300781,0.04690159112215042,0.13431739807128906,0.9050959944725037,0.6155554056167603,"{5: 0.20496688741721855, 10: 0.29254966887417216, 20: 0.40496688741721854}","{5: 0.13775988446166185, 10: 0.165968504646756, 20: 0.19427343709579367}",0.14219812052139383
101,5.401000183820725,0.1746811846892039,6.014114141464233,0.1825772225856781,0.05140640214085579,0.04690159112215042,0.1341589093208313,0.9067891836166382,0.6149880886077881,"{5: 0.20860927152317882, 10: 0.2958609271523179, 20: 0.4056291390728477}","{5: 0.14080763557888815, 10: 0.16885995422767489, 20: 0.19651584246300705}",0.1448267298818424
102,5.402366788188616,0.17461344817032418,6.010558128356934,0.182257279753685,0.051088202744722366,0.04690159112215042,0.13379190862178802,0.9082496762275696,0.6149623990058899,"{5: 0.20049668874172186, 10: 0.2910596026490066, 20: 0.4014900662251656}","{5: 0.1373622060611548, 10: 0.1665069832707083, 20: 0.1943029340529284}",0.14349012564349647
103,5.4022453407446545,0.17459345770378906,6.010944604873657,0.1825173869729042,0.05139835923910141,0.04690159112215042,0.13359595835208893,0.9058883786201477,0.6197488307952881,"{5: 0.2052980132450331, 10: 0.29072847682119207, 20: 0.40447019867549666}","{5: 0.13882904052734374, 10: 0.1663479533416546, 20: 0.19507185575977856}",0.1434626951912381
104,5.4019669820865,0.17448597342396777,6.006951332092285,0.18215667456388474,0.05093793570995331,0.04690159112215042,0.13344524800777435,0.9073760509490967,0.618759274482727,"{5: 0.20579470198675498, 10: 0.2935430463576159, 20: 0.40281456953642386}","{5: 0.13827291324438637, 10: 0.16639604884267642, 20: 0.19393575302022972}",0.1424980011996844
105,5.402984852592151,0.1744567796898385,6.0209059715271,0.18207299709320068,0.05091908574104309,0.04690159112215042,0.1339278668165207,0.9056648015975952,0.6165618300437927,"{5: 0.20380794701986754, 10: 0.2903973509933775, 20: 0.40049668874172184}","{5: 0.13782076804053706, 10: 0.1657307454292348, 20: 0.19353571001267592}",0.14268112687875104
106,5.401953322688739,0.17438413572187225,6.016226053237915,0.1820889636874199,0.05091630294919014,0.04690159112215042,0.13352015614509583,0.9072328209877014,0.6169708967208862,"{5: 0.20463576158940397, 10: 0.2935430463576159, 20: 0.4019867549668874}","{5: 0.13832907771432637, 10: 0.16699273317854926, 20: 0.1943608416626785}",0.1431872841538183
107,5.400949264566104,0.17427215722079079,6.011712074279785,0.18207892030477524,0.05087393522262573,0.04690159112215042,0.1328669786453247,0.9108335971832275,0.6187868118286133,"{5: 0.20678807947019867, 10: 0.2915562913907285, 20: 0.4014900662251656}","{5: 0.13893941917166805, 10: 0.16618079381273282, 20: 0.19396367357266658}",0.1428318604728244
108,5.401766887307167,0.17422500687340894,6.030642986297607,0.1822570115327835,0.05113719403743744,0.04690159112215042,0.13371890783309937,0.9098402261734009,0.617500364780426,"{5: 0.20364238410596028, 10: 0.2889072847682119, 20: 0.40033112582781455}","{5: 0.13680582614923945, 10: 0.1642251576808904, 20: 0.19230088998150352}",0.1411319656877328
109,5.401739103595416,0.1742059759485225,6.0081627368927,0.18183109909296036,0.050679903477430344,0.04690159112215042,0.13318046927452087,0.9077268242835999,0.6208446621894836,"{5: 0.2077814569536424, 10: 0.29205298013245035, 20: 0.40447019867549666}","{5: 0.13786566525895075, 10: 0.1648528901157, 20: 0.1931477477218931}",0.1409115620796254
110,5.400924385587374,0.17412289002289374,6.005017518997192,0.18176966160535812,0.05055417865514755,0.04690159112215042,0.1331540048122406,0.9093178510665894,0.618770182132721,"{5: 0.20612582781456953, 10: 0.2913907284768212, 20: 0.4016556291390728}","{5: 0.13891884506932947, 10: 0.166379400594345, 20: 0.19428882725191432}",0.14324332736185844
111,5.4025711715221405,0.17406552232181033,6.036153316497803,0.181718647480011,0.050566501915454865,0.04690159112215042,0.13257558643817902,0.9098347425460815,0.6209368109703064,"{5: 0.1986754966887417, 10: 0.2889072847682119, 20: 0.3975165562913907}","{5: 0.13357462093530112, 10: 0.16257784003453538, 20: 0.1898202403491696}",0.13891585899504605
112,5.401070324579875,0.1739645683206618,6.005970001220703,0.18167264759540558,0.05051739886403084,0.04690159112215042,0.1326005458831787,0.9109703898429871,0.6204107403755188,"{5: 0.20413907284768212, 10: 0.2935430463576159, 20: 0.40347682119205297}","{5: 0.13786877764771316, 10: 0.16676058737647453, 20: 0.19456080758808464}",0.1430448165792503
113,5.400823764999708,0.1739524122948448,6.01567006111145,0.1815689280629158,0.05036409571766853,0.04690159112215042,0.1333548128604889,0.9062439799308777,0.6209427714347839,"{5: 0.2031456953642384, 10: 0.29288079470198675, 20: 0.4}","{5: 0.1368800182216215, 10: 0.16574772714779076, 20: 0.19261148212761278}",0.14165582214759675
114,5.4006155321995415,0.17393282741929095,6.018035173416138,0.1819177344441414,0.050743356347084045,0.04690159112215042,0.1336590051651001,0.9054982662200928,0.6210819482803345,"{5: 0.20364238410596028, 10: 0.2912251655629139, 20: 0.4024834437086093}","{5: 0.13760572016633899, 10: 0.16578476255303187, 20: 0.19375810433697227}",0.14245051200816172
115,5.401106982429822,0.17389724552631378,6.033823251724243,0.181739941239357,0.050613127648830414,0.04690159112215042,0.13228581845760345,0.9113457202911377,0.6210617423057556,"{5: 0.2009933774834437, 10: 0.2905629139072848, 20: 0.4}","{5: 0.13560295862867341, 10: 0.16445515613682224, 20: 0.19192495788170014}",0.14081615927993066
116,5.399524127443631,0.1738608266847829,6.019569396972656,0.18156716972589493,0.05039753392338753,0.04690159112215042,0.13309387862682343,0.9058868885040283,0.6220572590827942,"{5: 0.2076158940397351, 10: 0.29172185430463576, 20: 0.40049668874172184}","{5: 0.13873481497859325, 10: 0.1656637330718388, 20: 0.19305206703034458}",0.14200962395068037
117,5.399113570650418,0.1737986120705803,6.01475977897644,0.1817188709974289,0.05060673505067825,0.04690159112215042,0.13222059607505798,0.90931236743927,0.6220550537109375,"{5: 0.20877483443708608, 10: 0.2937086092715232, 20: 0.39983443708609273}","{5: 0.14049179380303187, 10: 0.16777974817137056, 20: 0.19448840918130433}",0.14395925761848097
118,5.400266868869464,0.1738087086006999,6.010080575942993,0.18154118955135345,0.05030911788344383,0.04690159112215042,0.1324653923511505,0.909121036529541,0.6221848130226135,"{5: 0.20579470198675498, 10: 0.29387417218543044, 20: 0.40033112582781455}","{5: 0.13860743440539633, 10: 0.16706685451482306, 20: 0.19388441881596646}",0.14304108272325125
119,5.400043762723604,0.17373335131754478,6.027468681335449,0.18156486004590988,0.05042913928627968,0.04690159112215042,0.13135206699371338,0.912219762802124,0.6241943836212158,"{5: 0.20579470198675498, 10: 0.2913907284768212, 20: 0.39983443708609273}","{5: 0.1374079925335006, 10: 0.16480419841033733, 20: 0.19212965807377896}",0.14099118062202504
120,5.39978643655777,0.173668460889409,6.021228551864624,0.18132318556308746,0.0500943548977375,0.04690159112215042,0.13232280313968658,0.9109575748443604,0.6224324107170105,"{5: 0.20397350993377483, 10: 0.2913907284768212, 20: 0.4}","{5: 0.13693689005264384, 10: 0.16514015450382863, 20: 0.19263951383679118}",0.14154330626228787
121,5.399186912178993,0.17361673920725781,6.025847434997559,0.18140782415866852,0.05024471506476402,0.04690159112215042,0.13157406449317932,0.9120556712150574,0.6253652572631836,"{5: 0.2021523178807947, 10: 0.29321192052980133, 20: 0.4019867549668874}","{5: 0.13636034024472268, 10: 0.16568506000847216, 20: 0.19301654234627225}",0.14157506172230702
122,5.3997659385204315,0.17360213057448468,6.026105642318726,0.18168368190526962,0.050525419414043427,0.04690159112215042,0.13238194584846497,0.9112223982810974,0.6225425601005554,"{5: 0.2029801324503311, 10: 0.2900662251655629, 20: 0.3980132450331126}","{5: 0.13585423854802617, 10: 0.16380231743616774, 20: 0.19101798960704677}",0.14020005788234685
123,5.400622715552648,0.17362481464321414,6.022013425827026,0.18129920214414597,0.05019063875079155,0.04690159112215042,0.1317475289106369,0.9114995002746582,0.625453531742096,"{5: 0.20149006622516558, 10: 0.2905629139072848, 20: 0.39834437086092717}","{5: 0.13678731349919807, 10: 0.16539080285078642, 20: 0.19246829203422497}",0.14204354191457988
124,5.400614140431086,0.17350917647903163,6.0281383991241455,0.18115731328725815,0.050008151680231094,0.04690159112215042,0.13224197924137115,0.905137300491333,0.6248447299003601,"{5: 0.20728476821192052, 10: 0.29288079470198675, 20: 0.4009933774834437}","{5: 0.14131007920827296, 10: 0.1687941949099105, 20: 0.1960061786980029}",0.14565351877780938
125,5.39957005182902,0.17343466927607853,6.017082214355469,0.18115507811307907,0.04996354877948761,0.04690159112215042,0.13244761526584625,0.9123592376708984,0.6225499510765076,"{5: 0.2077814569536424, 10: 0.29321192052980133, 20: 0.4009933774834437}","{5: 0.14042930350398386, 10: 0.16791806252586922, 20: 0.19513474016000104}",0.1445095744354046
126,5.399424693981806,0.1734306045807898,6.008322715759277,0.18113166838884354,0.04996234178543091,0.04690159112215042,0.13177314400672913,0.9097626209259033,0.6248891949653625,"{5: 0.21026490066225165, 10: 0.297682119205298, 20: 0.406953642384106}","{5: 0.14101558963194588, 10: 0.16902133865861704, 20: 0.19646775706714353}",0.14441625329832367
127,5.399172893166542,0.17337745369101565,6.003350496292114,0.18084528297185898,0.04963088035583496,0.04690159112215042,0.1316031962633133,0.9100074172019958,0.6252753734588623,"{5: 0.20430463576158941, 10: 0.2948675496688742, 20: 0.4016556291390728}","{5: 0.13838393861884313, 10: 0.16750673205647248, 20: 0.19448622141452815}",0.1434386196515418
128,5.399656567970911,0.17331675585980216,6.01832127571106,0.18084056675434113,0.04966088756918907,0.04690159112215042,0.13172124326229095,0.9102041125297546,0.625329852104187,"{5: 0.20364238410596028, 10: 0.2950331125827815, 20: 0.40066225165562913}","{5: 0.13917193886460058, 10: 0.16852104742795426, 20: 0.19517240208505796}",0.14471790237932017
129,5.39905514617761,0.1732581593717138,6.012552261352539,0.1807783842086792,0.04958263412117958,0.04690159112215042,0.1314171999692917,0.9086039066314697,0.6274802088737488,"{5: 0.20645695364238412, 10: 0.2943708609271523, 20: 0.40281456953642386}","{5: 0.13894513363869773, 10: 0.16713046143386537, 20: 0.1945498232809913}",0.14319401924183828
130,5.399863948424657,0.17325968748579423,6.021182537078857,0.1808294877409935,0.04964567720890045,0.04690159112215042,0.1314588189125061,0.9109910726547241,0.6264305114746094,"{5: 0.20264900662251656, 10: 0.2945364238410596, 20: 0.40281456953642386}","{5: 0.1370928581187267, 10: 0.16666752897350992, 20: 0.1938867025817467}",0.14240087041791702
131,5.398426608244578,0.1731811319788297,6.013105630874634,0.18077772110700607,0.04959651827812195,0.04690159112215042,0.1313612312078476,0.9086697697639465,0.6282128095626831,"{5: 0.20678807947019867, 10: 0.29271523178807946, 20: 0.40049668874172184}","{5: 0.13816351985299824, 10: 0.16574568590581024, 20: 0.19294704411992963}",0.1418322784221725
132,5.400074292222659,0.17314664665609597,6.007245302200317,0.18044841289520264,0.0492236465215683,0.04690159112215042,0.13105130195617676,0.9110114574432373,0.6278811097145081,"{5: 0.2029801324503311, 10: 0.28956953642384103, 20: 0.4016556291390728}","{5: 0.13668764632269248, 10: 0.16458450721589146, 20: 0.1927354724201935}",0.14135324339203487
133,5.399429589509964,0.1731147337394456,6.03581690788269,0.18071194738149643,0.049528613686561584,0.04690159112215042,0.13131083548069,0.9096026420593262,0.62755286693573,"{5: 0.20132450331125828, 10: 0.2860927152317881, 20: 0.396523178807947}","{5: 0.13642247181065034, 10: 0.16382054208919702, 20: 0.19164832412012364}",0.1415080897855443
134,5.400337808330854,0.17311889883130788,6.012044906616211,0.18091333657503128,0.049823909997940063,0.04690159112215042,0.13121524453163147,0.9080864787101746,0.6297026872634888,"{5: 0.2056291390728477, 10: 0.2935430463576159, 20: 0.4018211920529801}","{5: 0.13913256916778766, 10: 0.1674305492679015, 20: 0.19476219834081385}",0.14380320365855237
135,5.398950719833374,0.17310847273717325,6.022921562194824,0.18059415370225906,0.04940682277083397,0.04690159112215042,0.13116607069969177,0.9113746881484985,0.6286547183990479,"{5: 0.20397350993377483, 10: 0.2894039735099338, 20: 0.39933774834437086}","{5: 0.13674455857434809, 10: 0.1641832515893393, 20: 0.1919028831633511}",0.14091940368248138
136,5.399519353111585,0.17303024269640446,6.0264129638671875,0.18076806515455246,0.04960766062140465,0.04690159112215042,0.13152912259101868,0.912297248840332,0.6266154646873474,"{5: 0.20612582781456953, 10: 0.2900662251655629, 20: 0.3990066225165563}","{5: 0.13850344727370914, 10: 0.16537507922444122, 20: 0.19272913648592715}",0.1421427139383278
137,5.399066336949667,0.1730051591992378,6.015076398849487,0.18060453981161118,0.04944086819887161,0.04690159112215042,0.1305801123380661,0.9134175777435303,0.6286097764968872,"{5: 0.2021523178807947, 10: 0.29387417218543044, 20: 0.39950331125827815}","{5: 0.13579413811892074, 10: 0.16535165546745653, 20: 0.19190192317331073}",0.14085154754436569
138,5.397872768839201,0.1729435870113472,6.003602981567383,0.18056179583072662,0.04944920912384987,0.04690159112215042,0.13043655455112457,0.9134737849235535,0.627837061882019,"{5: 0.20596026490066224, 10: 0.2933774834437086, 20: 0.4}","{5: 0.1380624884801195, 10: 0.16626218581041752, 20: 0.193168458243869}",0.14222647559563845
139,5.399134053786596,0.17285922781253854,6.029979467391968,0.18037185072898865,0.049164824187755585,0.04690159112215042,0.13015124201774597,0.9147803783416748,0.6295560002326965,"{5: 0.20430463576158941, 10: 0.2910596026490066, 20: 0.39867549668874175}","{5: 0.13787668998667735, 10: 0.16564351770262056, 20: 0.19261913173246067}",0.14217449466124277
140,5.398317249615987,0.1728595778035621,6.021980047225952,0.18052542209625244,0.04932950437068939,0.04690159112215042,0.1304709017276764,0.9103561043739319,0.6304407119750977,"{5: 0.2052980132450331, 10: 0.294205298013245, 20: 0.401158940397351}","{5: 0.13743799980113047, 10: 0.16600741961144452, 20: 0.19294659949296358}",0.14162037325221183
141,5.39802476366361,0.17295241489385565,6.020586013793945,0.1801263466477394,0.04887153208255768,0.04690159112215042,0.13001161813735962,0.9125420451164246,0.6322486996650696,"{5: 0.20496688741721855, 10: 0.2933774834437086, 20: 0.4024834437086093}","{5: 0.13831555701249482, 10: 0.16670980390333973, 20: 0.19415959238216576}",0.14292334247109117
142,5.399431393543879,0.1727952436854442,6.01953649520874,0.18041688948869705,0.04921894147992134,0.04690159112215042,0.13052262365818024,0.911614179611206,0.6315100193023682,"{5: 0.20645695364238412, 10: 0.294205298013245, 20: 0.4021523178807947}","{5: 0.1377267092268988, 10: 0.16597168777162666, 20: 0.19317952844480804}",0.1415977073821011
143,5.398409706354141,0.17280348027125,6.003385066986084,0.18047108501195908,0.049301765859127045,0.04690159112215042,0.1308179646730423,0.9078225493431091,0.631457507610321,"{5: 0.20811258278145695, 10: 0.29735099337748344, 20: 0.4024834437086093}","{5: 0.14032259303212954, 10: 0.16899229138102753, 20: 0.19546090940765987}",0.1444336796438457
144,5.398444330692291,0.1727470275014639,6.023196458816528,0.1801287680864334,0.048931218683719635,0.04690159112215042,0.12991997599601746,0.9098609089851379,0.6335829496383667,"{5: 0.20480132450331126, 10: 0.29089403973509936, 20: 0.3990066225165563}","{5: 0.13727786840981995, 10: 0.16490950426518522, 20: 0.19218230594862376}",0.14135987742847164
145,5.3980608205000555,0.1727006037409107,6.002112627029419,0.18021386116743088,0.04901625216007233,0.04690159112215042,0.1313759982585907,0.9092772603034973,0.6306758522987366,"{5: 0.20430463576158941, 10: 0.29718543046357615, 20: 0.40016556291390726}","{5: 0.13818428090076573, 10: 0.16801974568145955, 20: 0.19398530871662872}",0.14326295157931498
146,5.399378064274788,0.1726283040208121,6.020411729812622,0.18009041994810104,0.04889283701777458,0.04690159112215042,0.13015931844711304,0.9123832583427429,0.6328165531158447,"{5: 0.20513245033112582, 10: 0.2947019867549669, 20: 0.4021523178807947}","{5: 0.1374146518328332, 10: 0.16618997434906613, 20: 0.1932365265903094}",0.14169990590076573
147,5.398191539446513,0.1726382886680464,6.022719144821167,0.1801803857088089,0.048997022211551666,0.04690159112215042,0.13095127046108246,0.9094840884208679,0.6317383646965027,"{5: 0.20182119205298013, 10: 0.29221854304635764, 20: 0.40049668874172184}","{5: 0.13695002170588008, 10: 0.16601418501493947, 20: 0.19329610660376137}",0.14241300166047963
148,5.396984800696373,0.17258037691935896,6.002732992172241,0.17982550710439682,0.048563823103904724,0.04690159112215042,0.1298818439245224,0.9117447137832642,0.6326327323913574,"{5: 0.2076158940397351, 10: 0.2948675496688742, 20: 0.4033112582781457}","{5: 0.1399222165543512, 10: 0.16795764443100683, 20: 0.19531600648993688}",0.14407424421499895
149,5.398159827788671,0.17256158447513978,6.024003505706787,0.18010976910591125,0.04896514117717743,0.04690159112215042,0.1300850808620453,0.911753237247467,0.6309052109718323,"{5: 0.20447019867549668, 10: 0.2933774834437086, 20: 0.4024834437086093}","{5: 0.13824298176544392, 10: 0.16674378249818916, 20: 0.19421867219028094}",0.14285472339352234
150,5.398401373624802,0.17254296472917,6.022409915924072,0.18001817166805267,0.04886874556541443,0.04690159112215042,0.12928631901741028,0.9138641953468323,0.6335122585296631,"{5: 0.20248344370860927, 10: 0.2890728476821192, 20: 0.3981788079470199}","{5: 0.13730187826598717, 10: 0.16518119155176428, 20: 0.192642323070804}",0.14226891220800134
151,5.39757500688235,0.17254045518736044,6.009289264678955,0.18009445071220398,0.04894315078854561,0.04690159112215042,0.13041238486766815,0.9119226932525635,0.6309992074966431,"{5: 0.20612582781456953, 10: 0.29254966887417216, 20: 0.40281456953642386}","{5: 0.13833545406922598, 10: 0.16617711048252534, 20: 0.19402665902447228}",0.14253903824762004
152,5.3972583721081415,0.17246186959867676,6.0066022872924805,0.17993523925542831,0.04867906495928764,0.04690159112215042,0.130356565117836,0.9117726683616638,0.6314724683761597,"{5: 0.20695364238410596, 10: 0.297682119205298, 20: 0.4019867549668874}","{5: 0.13961494900532906, 10: 0.16878568131402627, 20: 0.19507633739749328}",0.14403282822362634
153,5.397439761956533,0.1724715496102969,6.042380094528198,0.18004924058914185,0.04886716231703758,0.04690159112215042,0.13028819859027863,0.9130584597587585,0.6321204900741577,"{5: 0.20380794701986754, 10: 0.2903973509933775, 20: 0.3973509933774834}","{5: 0.1382367670930774, 10: 0.16599685466842146, 20: 0.19295243016931396}",0.14289381014590233
154,5.397908965746562,0.1724310095111529,6.021709442138672,0.17987628281116486,0.048682719469070435,0.04690159112215042,0.12982836365699768,0.9118512272834778,0.6333010196685791,"{5: 0.2021523178807947, 10: 0.2897350993377483, 20: 0.3963576158940397}","{5: 0.13821445490350787, 10: 0.16651831620576366, 20: 0.19338836669921874}",0.1437578618131726
155,5.3965423484643305,0.1723812086818119,6.008063077926636,0.17974840849637985,0.04861338064074516,0.04690159112215042,0.12962202727794647,0.9142153263092041,0.6323904395103455,"{5: 0.20513245033112582, 10: 0.294205298013245, 20: 0.40016556291390726}","{5: 0.13910607344267384, 10: 0.16779842755652422, 20: 0.19457910297722217}",0.1440306606671668
156,5.39745293656985,0.17237510771180192,6.030657768249512,0.17981722205877304,0.0486673079431057,0.04690159112215042,0.12988212704658508,0.9113990664482117,0.6336312890052795,"{5: 0.20447019867549668, 10: 0.29221854304635764, 20: 0.40033112582781455}","{5: 0.13789171635709851, 10: 0.16611972834100786, 20: 0.19330904120641038}",0.14240148177999534
157,5.396953264872233,0.17231103725110491,6.016976833343506,0.1798933520913124,0.04871533438563347,0.04690159112215042,0.12978219985961914,0.9107856154441833,0.636048436164856,"{5: 0.2054635761589404, 10: 0.29304635761589404, 20: 0.4013245033112583}","{5: 0.138823482690268, 10: 0.16714838293214507, 20: 0.19448164377780938}",0.14351550980119515
158,5.397721306482951,0.1722916933397452,6.012655973434448,0.17964577674865723,0.04844405874609947,0.04690159112215042,0.12960611283779144,0.9105574488639832,0.6359634399414062,"{5: 0.2076158940397351, 10: 0.29701986754966886, 20: 0.4054635761589404}","{5: 0.14018331868759054, 10: 0.1688816398974286, 20: 0.1961118230756545}",0.14442690413519246
159,5.397942270835241,0.17232575407251716,6.026785135269165,0.1799023076891899,0.0487319752573967,0.04690159112215042,0.12884503602981567,0.9165640473365784,0.6333222389221191,"{5: 0.2033112582781457, 10: 0.29205298013245035, 20: 0.4009933774834437}","{5: 0.1388173033859556, 10: 0.16731950368312812, 20: 0.1947524721259313}",0.14410841986043563
160,5.396817274888357,0.17219650335609912,6.014486789703369,0.17967256903648376,0.048500530421733856,0.04690159112215042,0.12953032553195953,0.9098657369613647,0.6362597942352295,"{5: 0.20695364238410596, 10: 0.29271523178807946, 20: 0.40281456953642386}","{5: 0.14012215721686155, 10: 0.16765940078836403, 20: 0.19532211000556188}",0.14431760674280836
161,5.396687472860019,0.17218989714359242,6.018569469451904,0.17963238060474396,0.048455964773893356,0.04690159112215042,0.1293272227048874,0.9100289344787598,0.636872410774231,"{5: 0.20579470198675498, 10: 0.2947019867549669, 20: 0.4064569536423841}","{5: 0.1385064636634675, 10: 0.16707201825072435, 20: 0.19520717898741463}",0.14303155861153508
162,5.3956894993782045,0.17220298759639263,6.0331854820251465,0.17971361428499222,0.0485280342400074,0.04690159112215042,0.12901626527309418,0.913292646408081,0.6365074515342712,"{5: 0.20596026490066224, 10: 0.29172185430463576, 20: 0.4021523178807947}","{5: 0.13850689818527526, 10: 0.16596507394550652, 20: 0.19357272015502122}",0.14230474004682325
